"11377007";"Charles R. Floyd";"Start/Start"
"7102235";"M. William Bray";"Start/start"
"11899321";"Harold G. Mosier";"Start/start/start/Start"
"12142792";"George Byer";"Stub/Stub"
"40711366";"Paul Dailey Jr.";"Stub/stub/stub"
"46595986";"Ragan Madden";""
"1644448";"Elizabeth Dole";" B/B/B/B/B//-"
"33560691";"William Banach";"stub/stub/stub"
"10349026";"Norman A. Erbe";"stub/Stub/stub/Stub"
"7059731";"Blair Lee I";"start/start/start/-/-"
"49033736";"Paul Codman Cabot";"Start/Start"
"7042476";"Chester C. Gorski";"stub/stub/Stub/Stub"
"6202278";"Frank W. Burke";"Start/Start/start/-/-"
"33347794";"Laurie E. Carlson";"stub/stub/stub/stub"
"35658313";"W. L. Mooty";"stub/stub"
"51815159";"Samuel S. Ferster";"Start"
"15433535";"J. Berkeley Larsen";"Stub/Stub"
"44802755";"Guy Brewer";"stub"
"11903915";"Lewis L. Boyer";"stub/Stub/stub"
"2770308";"Phil Bredesen";"start/C/Start/-/-/-"
"54381535";"James R. Lawton";"start"
"11910767";"Robert T. Ashmore";"start/start/start"
"23684470";"Edson H. Deal";"Stub/Stub"
